Date,Close
28-Aug-00,786.12
29-Aug-00,776.02
30-Aug-00,754.56
31-Aug-00,768.71
03-Sep-00,766.94
04-Sep-00,774.9
05-Sep-00,787.15
06-Sep-00,793.56
07-Sep-00,807.14
10-Sep-00,797.7
11-Sep-00,801.75
12-Sep-00,791.65
13-Sep-00,769.58
14-Sep-00,759.68
17-Sep-00,744.49
18-Sep-00,728.63
19-Sep-00,726.55
20-Sep-00,717.18
21-Sep-00,727.67
24-Sep-00,724.48
25-Sep-00,730.59
26-Sep-00,721.85
27-Sep-00,713.25
28-Sep-00,694.01
01-Oct-00,671.1
02-Oct-00,684.59
03-Oct-00,667.43
04-Oct-00,653.1
08-Oct-00,629.63
09-Oct-00,626.73
10-Oct-00,612.11
11-Oct-00,589.24
12-Oct-00,568.92
15-Oct-00,576.66
16-Oct-00,603.41
17-Oct-00,624.65
18-Oct-00,645.65
19-Oct-00,647.86
22-Oct-00,678.14
23-Oct-00,681.05
24-Oct-00,656.03
25-Oct-00,674.48
26-Oct-00,678.15
29-Oct-00,668.68
30-Oct-00,662.12
31-Oct-00,679.12
01-Nov-00,688.76
02-Nov-00,690.87
05-Nov-00,703.62
06-Nov-00,709.81
07-Nov-00,706.64
08-Nov-00,707.55
09-Nov-00,716.53
12-Nov-00,747.69
13-Nov-00,767.83
14-Nov-00,750.18
15-Nov-00,775.62
16-Nov-00,799.36
19-Nov-00,777.01
20-Nov-00,769.11
21-Nov-00,732.21
22-Nov-00,709.98
23-Nov-00,730.68
26-Nov-00,751.21
27-Nov-00,742.37
28-Nov-00,721.48
29-Nov-00,720.76
30-Nov-00,724.9
03-Dec-00,703.38
04-Dec-00,718.36
05-Dec-00,715.25
06-Dec-00,728.72
07-Dec-00,722.81
10-Dec-00,726.77
11-Dec-00,720.37
12-Dec-00,729.7
13-Dec-00,728.74
14-Dec-00,721.9
17-Dec-00,708.12
18-Dec-00,704.47
19-Dec-00,691.25
20-Dec-00,715.57
21-Dec-00,699.4
24-Dec-00,693.36
25-Dec-00,703.82
26-Dec-00,704.22
31-Dec-00,715.74
02-Jan-01,720.36
03-Jan-01,706.79
04-Jan-01,713.66
07-Jan-01,705.03
08-Jan-01,707.59
09-Jan-01,704.32
10-Jan-01,703.02
11-Jan-01,723.74
14-Jan-01,725.2
15-Jan-01,725.42
16-Jan-01,714.08
17-Jan-01,706.45
18-Jan-01,703.29
21-Jan-01,702.82
22-Jan-01,714.2
23-Jan-01,706.31
24-Jan-01,717.23
25-Jan-01,739.03
28-Jan-01,764.55
29-Jan-01,765.95
30-Jan-01,743.26
31-Jan-01,747.24
01-Feb-01,755.68
04-Feb-01,752.41
05-Feb-01,743.66
06-Feb-01,736.75
07-Feb-01,742.48
08-Feb-01,736.91
11-Feb-01,723.63
12-Feb-01,719.56
13-Feb-01,709.03
14-Feb-01,712.27
15-Feb-01,706.05
18-Feb-01,691.95
19-Feb-01,689.26
20-Feb-01,703.11
21-Feb-01,692.49
22-Feb-01,678.68
25-Feb-01,652.76
26-Feb-01,638.2
27-Feb-01,658.95
28-Feb-01,655.55
01-Mar-01,657.92
07-Mar-01,679.83
08-Mar-01,677.01
11-Mar-01,669.6
12-Mar-01,667.44
13-Mar-01,647.78
14-Mar-01,642.64
15-Mar-01,635.42
18-Mar-01,616.26
19-Mar-01,617.7
20-Mar-01,634.07
21-Mar-01,624.28
22-Mar-01,614.29
25-Mar-01,623.29
27-Mar-01,619.46
28-Mar-01,609.29
29-Mar-01,597.72
01-Apr-01,582.04
02-Apr-01,581.98
03-Apr-01,598.11
04-Apr-01,606.75
05-Apr-01,606.61
08-Apr-01,619.07
09-Apr-01,625.96
10-Apr-01,620.04
11-Apr-01,642.96
12-Apr-01,645.84
17-Apr-01,625.78
18-Apr-01,611.28
19-Apr-01,628.39
22-Apr-01,632.55
23-Apr-01,642.05
24-Apr-01,640.92
26-Apr-01,636.86
29-Apr-01,633
30-Apr-01,625.22
02-May-01,624.41
03-May-01,629.62
06-May-01,629.52
07-May-01,642.71
08-May-01,647.33
09-May-01,644.12
10-May-01,647.32
13-May-01,662.51
14-May-01,657.78
15-May-01,648.81
16-May-01,649.09
17-May-01,654.21
20-May-01,653.32
21-May-01,649.57
22-May-01,652.4
23-May-01,653.84
24-May-01,662.59
27-May-01,666.05
28-May-01,670.3
29-May-01,659.64
30-May-01,651.66
31-May-01,642.24
03-Jun-01,624.94
05-Jun-01,618.25
06-Jun-01,614.47
07-Jun-01,619.04
10-Jun-01,618
11-Jun-01,614.9
12-Jun-01,621.55
13-Jun-01,616.3
14-Jun-01,618.39
17-Jun-01,611.78
18-Jun-01,611.02
19-Jun-01,604.23
20-Jun-01,601.13
21-Jun-01,608.45
24-Jun-01,602.2
25-Jun-01,601.56
26-Jun-01,597.59
27-Jun-01,592.31
28-Jun-01,593.29
02-Jul-01,605.44
03-Jul-01,615.5
04-Jul-01,624.99
05-Jul-01,615.02
08-Jul-01,618.02
09-Jul-01,618.28
10-Jul-01,614.69
11-Jul-01,608.24
12-Jul-01,610.25
15-Jul-01,599.25
16-Jul-01,581.67
17-Jul-01,560.23
18-Jul-01,566.15
19-Jul-01,561.04
22-Jul-01,563.76
24-Jul-01,571.63
25-Jul-01,574
26-Jul-01,564.19
29-Jul-01,563.33
30-Jul-01,561.65
31-Jul-01,545.49
01-Aug-01,537.33
02-Aug-01,538.21
05-Aug-01,533.83
06-Aug-01,550.17
07-Aug-01,560.13
08-Aug-01,564.31
09-Aug-01,572.12
12-Aug-01,578.85
13-Aug-01,595.39
14-Aug-01,608.67
15-Aug-01,586.51
16-Aug-01,578.18
19-Aug-01,593.25
20-Aug-01,592.5
21-Aug-01,581.89
22-Aug-01,578.37
23-Aug-01,584.24
26-Aug-01,584.4
27-Aug-01,588.17
28-Aug-01,599.34
29-Aug-01,601.04
30-Aug-01,620.58
02-Sep-01,639.12
03-Sep-01,649.93
04-Sep-01,657.59
05-Sep-01,671.36
06-Sep-01,660.84
09-Sep-01,646.98
10-Sep-01,652.67
11-Sep-01,659.76
12-Sep-01,632.15
13-Sep-01,635.67
16-Sep-01,628.99
17-Sep-01,609.87
18-Sep-01,603.72
19-Sep-01,625.19
20-Sep-01,614.72
23-Sep-01,594.28
24-Sep-01,589.37
25-Sep-01,580.86
26-Sep-01,570.77
27-Sep-01,564.22
30-Sep-01,568.38
01-Oct-01,570.47
02-Oct-01,557.27
03-Oct-01,551.99
04-Oct-01,551.29
07-Oct-01,549.06
08-Oct-01,545.21
09-Oct-01,547.42
10-Oct-01,548.1
11-Oct-01,551.98
14-Oct-01,561.18
15-Oct-01,562.41
16-Oct-01,559.05
17-Oct-01,571.25
18-Oct-01,576.53
21-Oct-01,579.02
22-Oct-01,581.77
23-Oct-01,580.39
24-Oct-01,577.38
25-Oct-01,575.93
28-Oct-01,558.48
29-Oct-01,553.4
30-Oct-01,556.49
31-Oct-01,552.41
01-Nov-01,548.8
04-Nov-01,553.14
05-Nov-01,557.89
06-Nov-01,557.41
07-Nov-01,551.91
08-Nov-01,548.41
11-Nov-01,543.46
12-Nov-01,537.44
13-Nov-01,531.97
14-Nov-01,524.11
15-Nov-01,516.15
18-Nov-01,509.48
19-Nov-01,507.52
20-Nov-01,505.56
21-Nov-01,495.25
22-Nov-01,493.21
25-Nov-01,487.45
26-Nov-01,486.54
27-Nov-01,483.48
28-Nov-01,487.28
29-Nov-01,498.99
02-Dec-01,512.63
03-Dec-01,505.63
04-Dec-01,495.2
05-Dec-01,493.25
06-Dec-01,492.77
09-Dec-01,495.16
10-Dec-01,499.46
11-Dec-01,503.86
12-Dec-01,506.13
13-Dec-01,506.54
19-Dec-01,499.22
20-Dec-01,500.87
23-Dec-01,501.16
24-Dec-01,493.01
25-Dec-01,484.03
26-Dec-01,490.18
27-Dec-01,489.99
30-Dec-01,490.27
31-Dec-01,490.05
02-Jan-02,496.45
03-Jan-02,502.5
06-Jan-02,511.8
07-Jan-02,510.65
08-Jan-02,515.77
09-Jan-02,504.32
10-Jan-02,505.12
13-Jan-02,500.64
14-Jan-02,493.53
15-Jan-02,488.97
16-Jan-02,491.17
17-Jan-02,488.44
20-Jan-02,482.38
21-Jan-02,481.85
22-Jan-02,488.13
23-Jan-02,480.61
24-Jan-02,472.08
27-Jan-02,458.07
28-Jan-02,445.53
29-Jan-02,448.94
30-Jan-02,446.24
31-Jan-02,448.02
03-Feb-02,453.91
04-Feb-02,449.89
05-Feb-02,453.5
06-Feb-02,465.84
07-Feb-02,485.01
10-Feb-02,479.36
11-Feb-02,474.14
12-Feb-02,480.52
13-Feb-02,484.22
14-Feb-02,495.4
17-Feb-02,488.3
18-Feb-02,483.24
19-Feb-02,488.51
20-Feb-02,491.52
25-Feb-02,491.67
26-Feb-02,496.92
27-Feb-02,491.77
28-Feb-02,490.93
03-Mar-02,489.99
04-Mar-02,490.1
05-Mar-02,498.05
06-Mar-02,502.58
07-Mar-02,507.12
10-Mar-02,509.92
11-Mar-02,512.74
12-Mar-02,506.15
13-Mar-02,501.42
14-Mar-02,502.05
17-Mar-02,505.62
18-Mar-02,506.84
19-Mar-02,505.12
20-Mar-02,501.03
21-Mar-02,503.86
24-Mar-02,503.97
25-Mar-02,502.04
26-Mar-02,500.14
27-Mar-02,505.3
28-Mar-02,506.77
31-Mar-02,488.73
01-Apr-02,483.46
02-Apr-02,480.58
03-Apr-02,486.71
04-Apr-02,487.84
07-Apr-02,489.58
08-Apr-02,491
09-Apr-02,492.31
10-Apr-02,488.45
11-Apr-02,486.45
14-Apr-02,471.48
15-Apr-02,471.12
16-Apr-02,474.32
17-Apr-02,475.85
18-Apr-02,476
21-Apr-02,476.74
22-Apr-02,472.66
23-Apr-02,468.45
24-Apr-02,468.98
28-Apr-02,467.13
29-Apr-02,470.49
30-Apr-02,474.09
02-May-02,477.23
07-May-02,479.34
08-May-02,480.03
09-May-02,483.11
12-May-02,485.03
13-May-02,488.75
14-May-02,490.9
15-May-02,489.1
16-May-02,486.46
19-May-02,487.5
20-May-02,485
21-May-02,484.87
22-May-02,482.35
23-May-02,477.77
26-May-02,478.45
27-May-02,479.04
28-May-02,478
29-May-02,479.6
30-May-02,477.42
02-Jun-02,472.09
03-Jun-02,469.81
04-Jun-02,469.44
05-Jun-02,468.84
06-Jun-02,471.03
09-Jun-02,471.43
10-Jun-02,471.46
11-Jun-02,470.97
12-Jun-02,471.72
13-Jun-02,472.86
16-Jun-02,472.19
17-Jun-02,468.47
18-Jun-02,468.79
19-Jun-02,468.14
20-Jun-02,468.15
23-Jun-02,465.99
24-Jun-02,467.05
25-Jun-02,465.04
26-Jun-02,466.13
27-Jun-02,470.09
30-Jun-02,472.07
02-Jul-02,472.73
03-Jul-02,472.85
04-Jul-02,473.95
07-Jul-02,472
08-Jul-02,468.02
09-Jul-02,467.32
10-Jul-02,469.2
11-Jul-02,475.4
14-Jul-02,486.42
15-Jul-02,491.58
16-Jul-02,487.94
17-Jul-02,495.75
18-Jul-02,506.36
21-Jul-02,501.94
22-Jul-02,497.86
24-Jul-02,486.49
25-Jul-02,483.24
28-Jul-02,484.67
29-Jul-02,477.86
30-Jul-02,470.52
31-Jul-02,466.88
01-Aug-02,471.95
04-Aug-02,471.71
05-Aug-02,474.73
06-Aug-02,474.77
07-Aug-02,475.43
08-Aug-02,473.88
11-Aug-02,473.62
12-Aug-02,475.33
13-Aug-02,476.92
14-Aug-02,476.67
15-Aug-02,476.33
18-Aug-02,478.53
19-Aug-02,477.55
20-Aug-02,476.34
21-Aug-02,474.44
22-Aug-02,475.44
25-Aug-02,475.54
26-Aug-02,479
27-Aug-02,476.98
28-Aug-02,475.78
29-Aug-02,475.55
01-Sep-02,474.61
02-Sep-02,476.31
03-Sep-02,475.37
04-Sep-02,475.26
05-Sep-02,473.16
08-Sep-02,475.25
09-Sep-02,474.09
10-Sep-02,474.09
11-Sep-02,474.84
12-Sep-02,477.42
15-Sep-02,480.27
16-Sep-02,480.01
17-Sep-02,478.45
18-Sep-02,481.68
19-Sep-02,477.06
22-Sep-02,475.69
23-Sep-02,478.22
24-Sep-02,480.12
25-Sep-02,478.29
26-Sep-02,477.68
29-Sep-02,480.32
30-Sep-02,484.04
01-Oct-02,481.43
02-Oct-02,482.57
03-Oct-02,483.96
07-Oct-02,483.9
08-Oct-02,483.24
09-Oct-02,484.59
10-Oct-02,485.07
13-Oct-02,477.8
14-Oct-02,475.33
15-Oct-02,478.77
16-Oct-02,477.43
17-Oct-02,477.54
20-Oct-02,480.79
21-Oct-02,486.81
22-Oct-02,486.5
23-Oct-02,486.63
24-Oct-02,483.56
27-Oct-02,477.98
28-Oct-02,475.96
29-Oct-02,477.62
30-Oct-02,477.58
31-Oct-02,485.82
03-Nov-02,484.79
04-Nov-02,486.76
05-Nov-02,486.27
06-Nov-02,484.65
07-Nov-02,482.92
10-Nov-02,478.77
11-Nov-02,476.52
12-Nov-02,476.6
13-Nov-02,477.87
14-Nov-02,481.73
17-Nov-02,475.6
18-Nov-02,475.58
19-Nov-02,475.32
20-Nov-02,475.86
21-Nov-02,476.56
24-Nov-02,476.55
25-Nov-02,480.9
26-Nov-02,485.02
27-Nov-02,489.47
28-Nov-02,493.53
01-Dec-02,496.01
02-Dec-02,498.46
03-Dec-02,505.24
04-Dec-02,511.21
09-Dec-02,511.32
10-Dec-02,511.29
11-Dec-02,508.04
12-Dec-02,505.84
15-Dec-02,504.98
16-Dec-02,503.45
17-Dec-02,495.8
18-Dec-02,496.55
19-Dec-02,500.6
22-Dec-02,503.61
23-Dec-02,502.78
24-Dec-02,505.46
25-Dec-02,502.03
26-Dec-02,496.77
29-Dec-02,496
30-Dec-02,491.67
31-Dec-02,492.85
02-Jan-03,495.82
05-Jan-03,499.64
06-Jan-03,516.68
08-Jan-03,507.72
09-Jan-03,499.44
12-Jan-03,500.12
13-Jan-03,494.74
14-Jan-03,494.45
15-Jan-03,494.28
16-Jan-03,496.3
19-Jan-03,495.21
20-Jan-03,495.13
21-Jan-03,496.76
22-Jan-03,504.17
23-Jan-03,500.58
26-Jan-03,502.47
27-Jan-03,501.93
28-Jan-03,500.98
29-Jan-03,527.14
30-Jan-03,574.92
02-Feb-03,690.85
03-Feb-03,622.41
04-Feb-03,611.07
05-Feb-03,582.32
06-Feb-03,559.29
09-Feb-03,552.78
16-Feb-03,576.08
17-Feb-03,564.7
18-Feb-03,565.04
19-Feb-03,558.65
20-Feb-03,564.06
23-Feb-03,581.52
24-Feb-03,573.85
25-Feb-03,570.49
26-Feb-03,563.45
27-Feb-03,552.04
02-Mar-03,548.62
03-Mar-03,554.74
05-Mar-03,561.27
06-Mar-03,559.67
09-Mar-03,538.52
10-Mar-03,538.54
11-Mar-03,538.78
12-Mar-03,536.04
13-Mar-03,534.21
16-Mar-03,527.43
17-Mar-03,512.18
18-Mar-03,506.1
19-Mar-03,509.25
20-Mar-03,529.42
23-Mar-03,553.37
24-Mar-03,546.04
25-Mar-03,546.2
26-Mar-03,548.65
27-Mar-03,560.42
30-Mar-03,565.26
31-Mar-03,563.53
01-Apr-03,571.51
02-Apr-03,582.75
03-Apr-03,587.34
06-Apr-03,594.28
07-Apr-03,605.78
08-Apr-03,619.04
09-Apr-03,611.64
10-Apr-03,612.43
13-Apr-03,627.68
14-Apr-03,639.75
15-Apr-03,639.98
16-Apr-03,646.63
17-Apr-03,652.15
20-Apr-03,655.23
21-Apr-03,646.1
22-Apr-03,631.69
23-Apr-03,611.43
24-Apr-03,625.23
29-Apr-03,630.92
30-Apr-03,641.97
04-May-03,646.42
05-May-03,649.96
06-May-03,649.5
07-May-03,676.09
08-May-03,665.06
11-May-03,660.45
12-May-03,665.65
14-May-03,678.51
15-May-03,694.56
18-May-03,704.97
19-May-03,719.08
20-May-03,715.18
21-May-03,717.81
22-May-03,745.49
25-May-03,736.02
26-May-03,736.48
27-May-03,747.37
28-May-03,747.19
29-May-03,741.88
01-Jun-03,740.22
02-Jun-03,737.19
03-Jun-03,728.5
04-Jun-03,729.34
05-Jun-03,730.65
08-Jun-03,724.18
09-Jun-03,716.3
10-Jun-03,710.2
11-Jun-03,718
12-Jun-03,736.66
15-Jun-03,731.52
16-Jun-03,730.5
17-Jun-03,744.42
18-Jun-03,751.59
19-Jun-03,758.35
22-Jun-03,765.43
23-Jun-03,773.69
24-Jun-03,767.66
25-Jun-03,768.95
26-Jun-03,783.65
29-Jun-03,781.22
30-Jun-03,775.88
02-Jul-03,781.29
03-Jul-03,791.14
06-Jul-03,798.37
07-Jul-03,810.77
08-Jul-03,829.71
09-Jul-03,833.48
10-Jul-03,832.12
13-Jul-03,835.08
14-Jul-03,832.86
15-Jul-03,814.13
16-Jul-03,785.25
17-Jul-03,783.35
20-Jul-03,792.97
21-Jul-03,797.41
22-Jul-03,773.39
24-Jul-03,755.5
27-Jul-03,756.71
28-Jul-03,733.59
29-Jul-03,731.1
30-Jul-03,742.01
31-Jul-03,738.49
03-Aug-03,738.27
04-Aug-03,739.27
05-Aug-03,742.36
06-Aug-03,743.36
07-Aug-03,749.71
10-Aug-03,760.16
11-Aug-03,779.75
12-Aug-03,779.31
13-Aug-03,774.74
14-Aug-03,773.81
17-Aug-03,762.68
18-Aug-03,764.86
19-Aug-03,775.86
20-Aug-03,790.79
21-Aug-03,793.42
24-Aug-03,798.68
25-Aug-03,798.29
26-Aug-03,806.36
27-Aug-03,818.81
28-Aug-03,822.12
31-Aug-03,832.67
01-Sep-03,834.44
02-Sep-03,839.84
03-Sep-03,839.82
04-Sep-03,855.46
07-Sep-03,865.82
08-Sep-03,866.03
09-Sep-03,872.19
10-Sep-03,858.12
11-Sep-03,859.2
14-Sep-03,868.35
15-Sep-03,875.72
16-Sep-03,884.46
17-Sep-03,911.37
18-Sep-03,920.05
21-Sep-03,930.29
22-Sep-03,940.61
23-Sep-03,935.03
24-Sep-03,920.48
25-Sep-03,936.63
28-Sep-03,942.69
29-Sep-03,963.75
30-Sep-03,971.76
01-Oct-03,946.66
02-Oct-03,941.69
05-Oct-03,973.73
07-Oct-03,"1,030.62"
08-Oct-03,"1,046.68"
09-Oct-03,"1,021.52"
12-Oct-03,"1,032.10"
13-Oct-03,"1,011.75"
14-Oct-03,"1,034.16"
15-Oct-03,"1,060.52"
16-Oct-03,"1,067.01"
19-Oct-03,"1,094.85"
20-Oct-03,"1,089.58"
21-Oct-03,"1,085.57"
22-Oct-03,"1,090.92"
23-Oct-03,"1,119.82"
26-Oct-03,"1,115.82"
27-Oct-03,"1,107.61"
28-Oct-03,"1,069.38"
29-Oct-03,"1,068.23"
30-Oct-03,"1,071.68"
02-Nov-03,"1,058.19"
03-Nov-03,"1,040.27"
04-Nov-03,"1,066.04"
05-Nov-03,"1,097.80"
06-Nov-03,"1,108.00"
09-Nov-03,"1,117.24"
10-Nov-03,"1,109.52"
11-Nov-03,"1,100.66"
12-Nov-03,"1,093.45"
13-Nov-03,"1,084.83"
16-Nov-03,"1,075.45"
17-Nov-03,"1,082.29"
18-Nov-03,"1,107.35"
19-Nov-03,"1,101.08"
20-Nov-03,"1,089.78"
23-Nov-03,"1,089.12"
24-Nov-03,"1,084.59"
30-Nov-03,"1,104.57"
01-Dec-03,"1,101.80"
02-Dec-03,"1,086.36"
03-Dec-03,"1,067.77"
04-Dec-03,"1,064.18"
07-Dec-03,"1,049.62"
08-Dec-03,"1,053.88"
09-Dec-03,"1,057.32"
10-Dec-03,"1,061.68"
11-Dec-03,"1,074.10"
14-Dec-03,"1,109.21"
15-Dec-03,"1,107.08"
16-Dec-03,"1,123.03"
17-Dec-03,"1,115.07"
18-Dec-03,"1,111.49"
21-Dec-03,"1,134.89"
22-Dec-03,"1,138.32"
23-Dec-03,"1,131.76"
24-Dec-03,"1,112.99"
25-Dec-03,"1,124.99"
28-Dec-03,"1,125.21"
29-Dec-03,"1,138.20"
30-Dec-03,"1,151.79"
31-Dec-03,"1,155.53"
04-Jan-04,"1,173.76"
05-Jan-04,"1,191.81"
06-Jan-04,"1,228.07"
08-Jan-04,"1,212.99"
11-Jan-04,"1,212.67"
12-Jan-04,"1,243.06"
13-Jan-04,"1,245.10"
14-Jan-04,"1,260.40"
15-Jan-04,"1,263.56"
18-Jan-04,"1,296.34"
19-Jan-04,"1,344.81"
20-Jan-04,"1,347.11"
21-Jan-04,"1,386.14"
22-Jan-04,"1,416.68"
25-Jan-04,"1,381.04"
26-Jan-04,"1,368.98"
27-Jan-04,"1,317.85"
28-Jan-04,"1,364.23"
29-Jan-04,"1,357.26"
03-Feb-04,"1,353.99"
04-Feb-04,"1,350.73"
05-Feb-04,"1,407.34"
08-Feb-04,"1,432.77"
09-Feb-04,"1,449.18"
10-Feb-04,"1,421.53"
11-Feb-04,"1,405.91"
12-Feb-04,"1,412.33"
15-Feb-04,"1,391.97"
16-Feb-04,"1,353.53"
17-Feb-04,"1,333.00"
18-Feb-04,"1,286.61"
19-Feb-04,"1,326.42"
22-Feb-04,"1,308.40"
23-Feb-04,"1,297.59"
24-Feb-04,"1,341.00"
25-Feb-04,"1,353.98"
26-Feb-04,"1,334.09"
29-Feb-04,"1,333.62"
01-Mar-04,"1,319.39"
02-Mar-04,"1,335.51"
03-Mar-04,"1,357.58"
04-Mar-04,"1,344.79"
07-Mar-04,"1,367.57"
08-Mar-04,"1,375.58"
09-Mar-04,"1,375.78"
10-Mar-04,"1,372.12"
11-Mar-04,"1,386.53"
14-Mar-04,"1,388.73"
15-Mar-04,"1,359.54"
16-Mar-04,"1,358.17"
17-Mar-04,"1,343.96"
18-Mar-04,"1,342.64"
21-Mar-04,"1,332.00"
22-Mar-04,"1,332.10"
23-Mar-04,"1,331.14"
24-Mar-04,"1,357.55"
25-Mar-04,"1,371.81"
28-Mar-04,"1,372.71"
29-Mar-04,"1,374.37"
30-Mar-04,"1,389.79"
31-Mar-04,"1,393.48"
01-Apr-04,"1,399.92"
04-Apr-04,"1,415.72"
05-Apr-04,"1,425.32"
06-Apr-04,"1,434.41"
07-Apr-04,"1,425.70"
08-Apr-04,"1,436.93"
13-Apr-04,"1,470.59"
14-Apr-04,"1,480.50"
15-Apr-04,"1,492.51"
18-Apr-04,"1,489.71"
19-Apr-04,"1,510.42"
20-Apr-04,"1,491.56"
21-Apr-04,"1,492.11"
22-Apr-04,"1,507.59"
26-Apr-04,"1,531.69"
27-Apr-04,"1,531.95"
28-Apr-04,"1,525.43"
29-Apr-04,"1,535.24"
03-May-04,"1,541.25"
04-May-04,"1,538.83"
05-May-04,"1,557.52"
06-May-04,"1,560.79"
09-May-04,"1,552.80"
10-May-04,"1,543.40"
11-May-04,"1,450.04"
12-May-04,"1,453.70"
13-May-04,"1,481.00"
16-May-04,"1,476.71"
17-May-04,"1,418.45"
18-May-04,"1,409.32"
19-May-04,"1,395.20"
20-May-04,"1,416.30"
23-May-04,"1,408.93"
24-May-04,"1,389.63"
25-May-04,"1,397.57"
26-May-04,"1,423.19"
27-May-04,"1,420.78"
30-May-04,"1,420.95"
31-May-04,"1,412.22"
01-Jun-04,"1,419.64"
02-Jun-04,"1,460.15"
03-Jun-04,"1,450.02"
06-Jun-04,"1,439.35"
07-Jun-04,"1,447.06"
08-Jun-04,"1,466.17"
09-Jun-04,"1,477.32"
10-Jun-04,"1,465.28"
13-Jun-04,"1,469.19"
14-Jun-04,"1,470.11"
15-Jun-04,"1,458.76"
16-Jun-04,"1,452.31"
17-Jun-04,"1,453.22"
20-Jun-04,"1,425.01"
21-Jun-04,"1,434.77"
22-Jun-04,"1,428.62"
23-Jun-04,"1,385.62"
24-Jun-04,"1,403.01"
27-Jun-04,"1,426.29"
28-Jun-04,"1,434.11"
29-Jun-04,"1,439.85"
30-Jun-04,"1,440.87"
04-Jul-04,"1,444.51"
05-Jul-04,"1,449.99"
06-Jul-04,"1,446.92"
07-Jul-04,"1,454.44"
08-Jul-04,"1,450.94"
11-Jul-04,"1,497.46"
12-Jul-04,"1,511.54"
13-Jul-04,"1,502.19"
14-Jul-04,"1,535.97"
15-Jul-04,"1,579.27"
18-Jul-04,"1,588.86"
19-Jul-04,"1,595.88"
20-Jul-04,"1,599.77"
21-Jul-04,"1,596.73"
22-Jul-04,"1,592.49"
25-Jul-04,"1,593.66"
26-Jul-04,"1,581.81"
27-Jul-04,"1,573.40"
28-Jul-04,"1,574.35"
29-Jul-04,"1,577.28"
01-Aug-04,"1,595.11"
02-Aug-04,"1,591.69"
03-Aug-04,"1,604.18"
04-Aug-04,"1,615.32"
05-Aug-04,"1,640.14"
08-Aug-04,"1,669.13"
09-Aug-04,"1,674.82"
10-Aug-04,"1,653.84"
11-Aug-04,"1,650.33"
12-Aug-04,"1,646.03"
15-Aug-04,"1,644.33"
16-Aug-04,"1,647.20"
17-Aug-04,"1,666.78"
18-Aug-04,"1,670.13"
19-Aug-04,"1,642.49"
22-Aug-04,"1,661.90"
23-Aug-04,"1,692.46"
24-Aug-04,"1,682.01"
25-Aug-04,"1,715.71"
26-Aug-04,"1,718.55"
29-Aug-04,"1,743.82"
30-Aug-04,"1,772.84"
31-Aug-04,"1,752.45"
01-Sep-04,"1,757.64"
02-Sep-04,"1,758.34"
05-Sep-04,"1,806.50"
06-Sep-04,"1,831.18"
07-Sep-04,"1,822.27"
08-Sep-04,"1,891.38"
09-Sep-04,"1,962.22"
12-Sep-04,"2,017.33"
13-Sep-04,"2,009.31"
14-Sep-04,"2,017.96"
15-Sep-04,"2,130.08"
16-Sep-04,"2,126.44"
19-Sep-04,"2,166.58"
20-Sep-04,"2,133.73"
21-Sep-04,"2,106.29"
22-Sep-04,"2,080.37"
23-Sep-04,"2,030.04"
26-Sep-04,"2,021.09"
27-Sep-04,"2,064.34"
28-Sep-04,"2,064.41"
29-Sep-04,"2,096.00"
30-Sep-04,"2,089.81"
03-Oct-04,"2,094.23"
04-Oct-04,"2,115.61"
05-Oct-04,"2,138.67"
07-Oct-04,"2,145.59"
10-Oct-04,"2,063.38"
11-Oct-04,"2,072.81"
12-Oct-04,"2,136.64"
13-Oct-04,"2,125.99"
14-Oct-04,"2,124.34"
17-Oct-04,"2,150.15"
18-Oct-04,"2,193.10"
19-Oct-04,"2,186.91"
20-Oct-04,"2,201.64"
21-Oct-04,"2,215.45"
24-Oct-04,"2,259.02"
25-Oct-04,"2,305.73"
26-Oct-04,"2,295.65"
27-Oct-04,"2,308.35"
28-Oct-04,"2,292.53"
31-Oct-04,"2,296.06"
01-Nov-04,"2,298.66"
02-Nov-04,"2,319.37"
03-Nov-04,"2,323.76"
04-Nov-04,"2,336.41"
07-Nov-04,"2,383.18"
08-Nov-04,"2,447.05"
09-Nov-04,"2,394.72"
10-Nov-04,"2,427.17"
11-Nov-04,"2,436.48"
16-Nov-04,"2,417.90"
17-Nov-04,"2,394.81"
18-Nov-04,"2,423.70"
21-Nov-04,"2,474.93"
22-Nov-04,"2,478.80"
23-Nov-04,"2,465.84"
24-Nov-04,"2,424.99"
25-Nov-04,"2,439.61"
28-Nov-04,"2,460.43"
29-Nov-04,"2,409.39"
30-Nov-04,"2,361.95"
01-Dec-04,"2,397.33"
02-Dec-04,"2,414.75"
05-Dec-04,"2,402.63"
06-Dec-04,"2,412.72"
07-Dec-04,"2,420.36"
08-Dec-04,"2,392.26"
09-Dec-04,"2,399.94"
12-Dec-04,"2,464.08"
13-Dec-04,"2,496.59"
14-Dec-04,"2,550.85"
15-Dec-04,"2,538.33"
16-Dec-04,"2,534.39"
19-Dec-04,"2,539.41"
20-Dec-04,"2,506.85"
21-Dec-04,"2,545.58"
22-Dec-04,"2,547.52"
23-Dec-04,"2,532.31"
26-Dec-04,"2,519.82"
27-Dec-04,"2,528.20"
28-Dec-04,"2,525.21"
29-Dec-04,"2,551.38"
30-Dec-04,"2,567.99"
02-Jan-05,"2,663.72"
03-Jan-05,"2,727.51"
